1	堆_異常狀態	icon_skills.voidtrap_tex
2	[活動] 強力的權能藥水	icon_skills.voidtrap_tex
2	[活動] 強力的權能藥水	icon_skills.voidtrap_tex
4	測試用炸彈	icon_skills.voidtrap_tex
5	沒有效果的異常狀態	icon_skills.voidtrap_tex
6	傷害完全無敵	icon_skills.voidtrap_tex
7	傷害一半無敵	icon_skills.voidtrap_tex
7	傷害一半無敵	icon_skills.voidtrap_tex
8	異常狀態完全無敵	icon_skills.voidtrap_tex
9	異常狀態一半無敵	icon_skills.voidtrap_tex
10	反作用完全無敵	icon_skills.voidtrap_tex
10	反作用完全無敵	icon_skills.voidtrap_tex
11	石化	icon_skills.stoneshape_tex
11	石化	icon_skills.stoneshape_tex
11	石化	icon_skills.stoneshape_tex
12	旋風牢籠	icon_skills.tornadoprison_tex
12	旋風牢籠	icon_skills.tornadoprison_tex
12	旋風牢籠	icon_skills.tornadoprison_tex
12	旋風牢籠	icon_skills.tornadoprison_tex
13	女神降臨	icon_skills.adventgoddess_tex
13	女神降臨	icon_skills.adventgoddess_tex
15	快步 I	icon_skills.fastwalk_tex
21	趕獵_反應_抵抗任務	icon_skills.voidtrap_tex
22	測試_技能傷害增加	icon_skills.voidtrap_tex
23	自身暴擊100%	
24	使對方受到100%暴擊異常狀態	
25	T.E.R.A TIME	icon_status.pluswill_tex
25	T.E.R.A TIME	icon_status.pluswill_tex
26	T.E.R.A TIME	icon_status.pluswill_tex
26	T.E.R.A TIME	icon_status.pluswill_tex
27	T.E.R.A TIME	icon_status.pluswill_tex
27	T.E.R.A TIME	icon_status.pluswill_tex
28	T.E.R.A TIME	icon_status.pluswill_tex
28	T.E.R.A TIME	icon_status.pluswill_tex
30	亞瑪倫的庇護	icon_skills.heart_buff_tex
31	新手支援活動	icon_status.buff_of_kaia_tex
31	新手支援活動	icon_status.buff_of_kaia_tex
33	T.E.R.A TIME	icon_status.pluswill_tex
33	T.E.R.A TIME	icon_status.pluswill_tex
35	[活動] 強力的權能藥水解除用	
36	4週年紀念Buff (攻擊力增加)	icon_status.buff_of_kaia_tex
36	4週年紀念Buff (攻擊力增加)	icon_status.buff_of_kaia_tex
37	4週年紀念Buff (冷卻時間減少)	icon_status.pluswill_tex
37	4週年紀念Buff (冷卻時間減少)	icon_status.pluswill_tex
39	戰鬥的徵象 (網咖)	icon_status.plusecritical_tex
39	戰鬥的徵象 (網咖)	icon_status.plusecritical_tex
39	戰鬥的徵象 (網咖)	icon_status.plusecritical_tex
39	戰鬥的徵象 (網咖)	icon_status.plusecritical_tex
40	巴德拉的庇護 (網咖)	icon_items.artisanall_up_tex
40	巴德拉的庇護 (網咖)	icon_items.artisanall_up_tex
40	巴德拉的庇護 (網咖)	icon_items.artisanall_up_tex
41	強化匠人庇護	icon_items.parts_heavyarmorc5_tex
42	受到祝福的強化匠人庇護	icon_items.parts_heavyarmorc5_tex
43	發光的強化匠人庇護	icon_items.parts_heavyarmorc5_tex
44	強化匠人庇護	icon_items.parts_heavyarmorc5_tex
45	受到祝福的強化匠人庇護	icon_items.parts_heavyarmorc5_tex
46	發光的強化匠人庇護	icon_items.parts_heavyarmorc5_tex
47	測試_技能傷害增加 / 仇恨值減少	icon_skills.voidtrap_tex
47	測試_技能傷害增加 / 仇恨值減少	icon_skills.voidtrap_tex
49	測試用_空間扭曲	icon_skills.distortionfield_tex
49	測試用_空間扭曲	icon_skills.distortionfield_tex
49	測試用_空間扭曲	icon_skills.distortionfield_tex
50	測試用_守護的盔甲	icon_skills.armorofprotection_tex
50	測試用_守護的盔甲	icon_skills.armorofprotection_tex
50	測試用_守護的盔甲	icon_skills.armorofprotection_tex
51	DPS測試用昏厥	icon_items.q_bones_tex
51	DPS測試用昏厥	icon_items.q_bones_tex
51	DPS測試用昏厥	icon_items.q_bones_tex
52	超級TERA時間[力量/攻速]	icon_status.plusattack_tex
52	超級TERA時間[力量/攻速]	icon_status.plusattack_tex
53	TERA時間[力量/攻速/技能威力]	icon_status.plusattack_tex
53	TERA時間[力量/攻速/技能威力]	icon_status.plusattack_tex
53	TERA時間[力量/攻速/技能威力]	icon_status.plusattack_tex
54	TERA時間[爆擊威力]	icon_status.plusepoisonresist_tex
55	超級TERA時間[技能冷卻時間/MP恢復]	icon_status.pluswill_tex
55	超級TERA時間[技能冷卻時間/MP恢復]	icon_status.pluswill_tex
56	TERA時間[技能冷卻時間]	icon_status.pluswill_tex
57	超級TERA時間[爆擊觸發]	icon_status.plusecritical_tex
58	TERA時間[爆擊觸發]	icon_status.plusecritical_tex
101	起身攻擊	icon_skills.risingattack_tex
101	起身攻擊	icon_skills.risingattack_tex
201	力量祝福 I	icon_skills.attackup_tex
201	力量祝福 I	icon_skills.attackup_tex
201	力量祝福 I	icon_skills.attackup_tex
202	力量祝福 II	icon_skills.attackup_tex
202	力量祝福 II	icon_skills.attackup_tex
202	力量祝福 II	icon_skills.attackup_tex
203	連鎖天罰	icon_skills.divineretribution_tex
204	痛苦咒縛 I	icon_skills.painfulshackle_tex
301	雷電刻印	icon_skills.shocktrap_tex
501	移動速度增加	icon_status.aura_of_wind_tex
601	狂氣之力 I	icon_skills.rage_tex
601	狂氣之力 I	icon_skills.rage_tex
602	狂氣之力 II	icon_skills.rage_tex
602	狂氣之力 II	icon_skills.rage_tex
603	狂氣之力 III	icon_skills.rage_tex
603	狂氣之力 III	icon_skills.rage_tex
901	閃光彈 I	icon_skills.flashball_tex
901	閃光彈 I	icon_skills.flashball_tex
901	閃光彈 I	icon_skills.flashball_tex
902	綠鈦強化彈	icon_items.union_supplies5_tex
902	綠鈦強化彈	icon_items.union_supplies5_tex
902	綠鈦強化彈	icon_items.union_supplies5_tex
903	殺意	icon_skills.battlefield_high_ranking_tex
903	殺意	icon_skills.battlefield_high_ranking_tex
903	殺意	icon_skills.battlefield_high_ranking_tex
903	殺意	icon_skills.battlefield_high_ranking_tex
903	殺意	icon_skills.battlefield_high_ranking_tex
904	神聖翅膀 - 增幅	icon_skills.berserk_tex
905	再生之風 - 魔力恢復	icon_status.plusmp_tex
906	再生聖域 - 魔力恢復	icon_status.plusmp_tex
907	狂氣庇護- 加速	icon_status.plusattack_tex
908	恢復彈 - 保護	icon_status.plusedefence_tex
910	高階綠鈦強化彈 - 測試用	icon_items.union_supplies5_tex
911	綠鈦強化彈	icon_items.union_supplies5_tex
911	綠鈦強化彈	icon_items.union_supplies5_tex
911	綠鈦強化彈	icon_items.union_supplies5_tex
912	綠鈦強化彈	icon_items.union_supplies5_tex
912	綠鈦強化彈	icon_items.union_supplies5_tex
912	綠鈦強化彈	icon_items.union_supplies5_tex
913	綠鈦強化彈	icon_items.union_supplies5_tex
913	綠鈦強化彈	icon_items.union_supplies5_tex
913	綠鈦強化彈	icon_items.union_supplies5_tex
916	綠鈦強化彈	icon_items.union_supplies5_tex
916	綠鈦強化彈	icon_items.union_supplies5_tex
916	綠鈦強化彈	icon_items.union_supplies5_tex
917	綠鈦強化彈	icon_items.union_supplies5_tex
917	綠鈦強化彈	icon_items.union_supplies5_tex
917	綠鈦強化彈	icon_items.union_supplies5_tex
920	精製綠鈦效果 [高級]	icon_items.noctan_tex
920	精製綠鈦效果 [高級]	icon_items.noctan_tex
920	精製綠鈦效果 [高級]	icon_items.noctan_tex
921	精製綠鈦效果 [稀有]	icon_items.noctan_tex
921	精製綠鈦效果 [稀有]	icon_items.noctan_tex
921	精製綠鈦效果 [稀有]	icon_items.noctan_tex
922	精製綠鈦效果 [傳說]	icon_items.noctan_tex
922	精製綠鈦效果 [傳說]	icon_items.noctan_tex
922	精製綠鈦效果 [傳說]	icon_items.noctan_tex
929	測試用精製綠鈦效果	icon_items.union_supplies5_tex
929	測試用精製綠鈦效果	icon_items.union_supplies5_tex
929	測試用精製綠鈦效果	icon_items.union_supplies5_tex
