1	Conscience tranquille	icon_skills.voidtrap_tex
2	Promo des améliorations des big boss	icon_skills.voidtrap_tex
2	Promo des améliorations des big boss	icon_skills.voidtrap_tex
3	TEST_NoNaturalMPRegeneration	icon_skills.voidtrap_tex
4	Bombe assommante	icon_skills.voidtrap_tex
5	Affaiblissement sans effet	icon_skills.voidtrap_tex
6	Invincibilité absolue aux dégâts	icon_skills.voidtrap_tex
7	Semi-invincibilité aux dégâts	icon_skills.voidtrap_tex
7	Semi-invincibilité aux dégâts	icon_skills.voidtrap_tex
8	Invincibilité absolue aux affaiblissements	icon_skills.voidtrap_tex
9	Affaiblissement de Semi-invincibilité	icon_skills.voidtrap_tex
10	Réaction Invincibilité absolue	icon_skills.voidtrap_tex
10	Réaction Invincibilité absolue	icon_skills.voidtrap_tex
11	Peau de pierre	icon_skills.stoneshape_tex
11	Peau de pierre	icon_skills.stoneshape_tex
11	Peau de pierre	icon_skills.stoneshape_tex
12	Prison Vortex	icon_skills.tornadoprison_tex
12	Prison Vortex	icon_skills.tornadoprison_tex
12	Prison Vortex	icon_skills.tornadoprison_tex
12	Prison Vortex	icon_skills.tornadoprison_tex
13	Epiphanie de la déesse	icon_skills.adventgoddess_tex
13	Epiphanie de la déesse	icon_skills.adventgoddess_tex
15	Bénédiction de Zenobia	icon_skills.fastwalk_tex
21	Chasing and Hunting_Reaction_Resistance Test	icon_skills.voidtrap_tex
22	Test_Increased Skill Damage	icon_skills.voidtrap_tex
23	Coups critiques permanents	
24	Confère des coups critiques permanents	
25	Heure de T.E.R.A.	icon_status.pluswill_tex
25	Heure de T.E.R.A.	icon_status.pluswill_tex
26	Super-Hyper-Ultra-Turbo enclenché	icon_status.pluswill_tex
26	Super-Hyper-Ultra-Turbo enclenché	icon_status.pluswill_tex
27	T.E.R.A TIME	icon_status.pluswill_tex
27	T.E.R.A TIME	icon_status.pluswill_tex
28	T.E.R.A TIME	icon_status.pluswill_tex
28	T.E.R.A TIME	icon_status.pluswill_tex
30	Bénédiction d'Amarun	icon_skills.heart_buff_tex
31	T.E.R.A TIME Saison 2	icon_status.buff_of_kaia_tex
31	T.E.R.A TIME Saison 2	icon_status.buff_of_kaia_tex
33	T.E.R.A TIME	icon_status.pluswill_tex
33	T.E.R.A TIME	icon_status.pluswill_tex
36	Bonus du 4e anniversaire (augmentation de la vitesse d'attaque)	icon_status.buff_of_kaia_tex
36	Bonus du 4e anniversaire (augmentation de la vitesse d'attaque)	icon_status.buff_of_kaia_tex
